Class,image,x,y,w,h
65,01471.jpg,0.4921875,0.5291666666666667,0.84375,0.8125
189,01472.jpg,0.4955470737913486,0.5497967479674797,0.9681933842239185,0.6646341463414634
33,01473.jpg,0.5016666666666667,0.5211640211640212,0.89,0.9470899470899471
154,01474.jpg,0.556497175141243,0.5037688442211056,0.800376647834275,0.6055276381909548
139,01475.jpg,0.5041666666666667,0.4986149584487535,0.975,0.7257617728531855
177,01476.jpg,0.5177777777777778,0.5185185185185185,0.8177777777777778,0.835016835016835
70,01477.jpg,0.5,0.5283505154639175,0.9922779922779923,0.7989690721649485
116,01478.jpg,0.5414285714285715,0.579,0.82,0.67
184,01479.jpg,0.6191666666666666,0.5971428571428572,0.49166666666666664,0.52
141,01480.jpg,0.495,0.5093808630393997,0.675,0.7485928705440901
87,01481.jpg,0.49296875,0.5520833333333334,0.9046875,0.7791666666666667
109,01482.jpg,0.49454545454545457,0.5109289617486339,0.9672727272727273,0.7814207650273224
8,01483.jpg,0.5458333333333333,0.5745833333333333,0.646875,0.4875
46,01484.jpg,0.3903061224489796,0.5600907029478458,0.4336734693877551,0.34467120181405897
43,01485.jpg,0.515625,0.46166666666666667,0.83625,0.63
15,01486.jpg,0.625,0.7904040404040404,0.6433333333333333,0.29797979797979796
79,01487.jpg,0.5175,0.5960111317254174,0.91625,0.7393320964749536
182,01488.jpg,0.488125,0.5508333333333333,0.87125,0.4716666666666667
34,01489.jpg,0.5329457364341085,0.5271317829457365,0.8081395348837209,0.6175710594315246
185,01490.jpg,0.49921875,0.5054545454545455,0.9359375,0.88
150,01491.jpg,0.485,0.5543071161048689,0.84,0.6367041198501873
148,01492.jpg,0.5141935483870967,0.568901303538175,0.8270967741935484,0.750465549348231
29,01493.jpg,0.5316666666666666,0.5911111111111111,0.65,0.4622222222222222
16,01494.jpg,0.49272727272727274,0.5081967213114754,0.8109090909090909,0.4371584699453552
156,01495.jpg,0.5265625,0.4583333333333333,0.94375,0.6125
15,01496.jpg,0.46111111111111114,0.4845238095238095,0.7603174603174603,0.5357142857142857
89,01497.jpg,0.50390625,0.5198329853862212,0.9078125,0.7306889352818372
178,01498.jpg,0.48125,0.4979166666666667,0.796875,0.7
153,01499.jpg,0.5046875,0.4635416666666667,0.95,0.4479166666666667
28,01500.jpg,0.53375,0.5316666666666666,0.8325,0.6433333333333333
176,01501.jpg,0.475390625,0.5962660443407235,0.83828125,0.5297549591598599
17,01502.jpg,0.5125,0.5,0.95,0.925
141,01503.jpg,0.517193947730399,0.5697674418604651,0.8033012379642366,0.6802325581395349
130,01504.jpg,0.48,0.5259938837920489,0.848,0.6605504587155964
158,01505.jpg,0.5448979591836735,0.46226415094339623,0.7795918367346939,0.8679245283018868
10,01506.jpg,0.5190104166666667,0.6095833333333334,0.9578125,0.7708333333333334
184,01507.jpg,0.50625,0.5165745856353591,0.92,0.7624309392265194
136,01508.jpg,0.5176991150442478,0.5478260869565217,0.7433628318584071,0.7478260869565218
51,01509.jpg,0.4461172741679873,0.615,0.6798732171156894,0.5833333333333334
180,01510.jpg,0.616421568627451,0.5571955719557196,0.6642156862745098,0.4354243542435424
52,01511.jpg,0.50546875,0.503125,0.9109375,0.61875
26,01512.jpg,0.53671875,0.6096131301289566,0.709375,0.4525205158264947
195,01513.jpg,0.52734375,0.5354166666666667,0.8234375,0.5916666666666667
127,01514.jpg,0.462,0.527027027027027,0.852,0.6996996996996997
22,01515.jpg,0.51025390625,0.4967447916666667,0.9208984375,0.5846354166666666
104,01516.jpg,0.5077220077220077,0.5335051546391752,0.8301158301158301,0.5824742268041238
169,01517.jpg,0.5008333333333334,0.62125,0.7833333333333333,0.59
194,01518.jpg,0.5191304347826087,0.5220417633410673,0.9547826086956521,0.5893271461716937
51,01519.jpg,0.50537109375,0.5188802083333334,0.9228515625,0.41015625
29,01520.jpg,0.5182648401826484,0.5630252100840336,0.908675799086758,0.6386554621848739
151,01521.jpg,0.48203125,0.5322916666666667,0.5796875,0.28541666666666665
40,01522.jpg,0.49818181818181817,0.6256830601092896,0.88,0.639344262295082
183,01523.jpg,0.4961832061068702,0.5304878048780488,0.821882951653944,0.7723577235772358
22,01524.jpg,0.503,0.5222222222222223,0.994,0.746031746031746
100,01525.jpg,0.5303347280334728,0.5142857142857142,0.8849372384937239,0.9714285714285714
97,01526.jpg,0.6094527363184079,0.45077720207253885,0.6218905472636815,0.6632124352331606
96,01527.jpg,0.505,0.4678492239467849,0.9266666666666666,0.7804878048780488
131,01528.jpg,0.5,0.5452261306532663,0.84,0.7085427135678392
154,01529.jpg,0.50875,0.5427184466019418,0.9175,0.8330097087378641
182,01530.jpg,0.391796875,0.612531969309463,0.66015625,0.5626598465473146
188,01531.jpg,0.5135135135135135,0.538659793814433,0.9111969111969112,0.788659793814433
95,01532.jpg,0.52,0.537,0.8228571428571428,0.926
65,01533.jpg,0.475,0.50625,0.840625,0.7375
19,01534.jpg,0.5029325513196481,0.5489130434782609,0.7556207233626588,0.595108695652174
2,01535.jpg,0.5022222222222222,0.5377777777777778,0.9688888888888889,0.8177777777777778
125,01536.jpg,0.5054545454545455,0.5191256830601093,0.6909090909090909,0.8743169398907104
7,01537.jpg,0.4828125,0.6525821596244131,0.71875,0.539906103286385
79,01538.jpg,0.50146484375,0.5071614583333334,0.9033203125,0.72265625
195,01539.jpg,0.525,0.5497737556561086,0.9166666666666666,0.6742081447963801
190,01540.jpg,0.5104166666666666,0.525,0.9270833333333334,0.6642857142857143
88,01541.jpg,0.5023041474654378,0.5368098159509203,0.847926267281106,0.5276073619631901
73,01542.jpg,0.49609375,0.48020833333333335,0.7484375,0.7145833333333333
162,01543.jpg,0.5,0.5378787878787878,0.8939393939393939,0.6313131313131313
71,01544.jpg,0.49295774647887325,0.543233082706767,0.6647887323943662,0.6879699248120301
93,01545.jpg,0.5075,0.48583333333333334,0.7875,0.8216666666666667
75,01546.jpg,0.513671875,0.5390625,0.861328125,0.625
94,01547.jpg,0.5094736842105263,0.4642857142857143,0.8294736842105264,0.6706349206349206
167,01548.jpg,0.5307291666666667,0.462037037037037,0.43333333333333335,0.3925925925925926
112,01549.jpg,0.5,0.5025,0.9975,0.995
187,01550.jpg,0.56875,0.6182669789227166,0.65,0.3372365339578454
163,01551.jpg,0.5355555555555556,0.5711111111111111,0.6933333333333334,0.6888888888888889
41,01552.jpg,0.4736,0.5253623188405797,0.6784,0.5676328502415459
28,01553.jpg,0.5076530612244898,0.5281329923273658,0.6445578231292517,0.7340153452685422
173,01554.jpg,0.4767255216693419,0.6131105398457584,0.8154093097913323,0.43444730077120824
114,01555.jpg,0.515,0.6133333333333333,0.8833333333333333,0.4177777777777778
81,01556.jpg,0.4890625,0.53125,0.934375,0.7833333333333333
50,01557.jpg,0.50625,0.525,0.959375,0.7458333333333333
101,01558.jpg,0.4936507936507937,0.7208121827411168,0.3904761904761905,0.3248730964467005
78,01559.jpg,0.49765625,0.5791666666666667,0.8546875,0.8375
119,01560.jpg,0.54296875,0.5572916666666666,0.8078125,0.81875
170,01561.jpg,0.496875,0.5572916666666666,0.9359375,0.7270833333333333
116,01562.jpg,0.5960144927536232,0.4959183673469388,0.8079710144927537,0.9836734693877551
146,01563.jpg,0.495,0.49466666666666664,0.93,0.8453333333333334
162,01564.jpg,0.5049180327868853,0.5668316831683168,0.839344262295082,0.7227722772277227
165,01565.jpg,0.5060606060606061,0.5911330049261084,0.9333333333333333,0.729064039408867
187,01566.jpg,0.4828125,0.4895833333333333,0.84375,0.6958333333333333
176,01567.jpg,0.5109375,0.6802083333333333,0.75,0.4979166666666667
37,01568.jpg,0.5031746031746032,0.5035714285714286,0.9555555555555556,0.9642857142857143
173,01569.jpg,0.4685483870967742,0.58,0.7532258064516129,0.52
136,01570.jpg,0.5212355212355212,0.5077319587628866,0.7413127413127413,0.5618556701030928
172,01571.jpg,0.49765625,0.5114583333333333,0.8453125,0.5229166666666667
80,01572.jpg,0.5036036036036036,0.4675480769230769,0.9927927927927928,0.5985576923076923
55,01573.jpg,0.48193359375,0.5598958333333334,0.8720703125,0.6510416666666666
103,01574.jpg,0.56,0.4936034115138593,0.7173333333333334,0.5010660980810234
104,01575.jpg,0.48447712418300654,0.5021739130434782,0.5898692810457516,0.4217391304347826
93,01576.jpg,0.570703125,0.5869791666666667,0.75703125,0.46770833333333334
80,01577.jpg,0.4866666666666667,0.5475,0.96,0.55
11,01578.jpg,0.51640625,0.5424528301886793,0.8859375,0.6981132075471698
37,01579.jpg,0.49943550663279707,0.5791701947502117,0.8916172734970365,0.497883149872989
33,01580.jpg,0.51,0.40625,0.7133333333333334,0.7053571428571429
11,01581.jpg,0.5034188034188034,0.5064432989690721,0.9076923076923077,0.8324742268041238
35,01582.jpg,0.49560117302052786,0.48823529411764705,0.9560117302052786,0.6823529411764706
121,01583.jpg,0.4953125,0.48854166666666665,0.70625,0.7229166666666667
176,01584.jpg,0.458125,0.5833333333333334,0.7275,0.605
153,01585.jpg,0.48291015625,0.5878260869565217,0.5615234375,0.46260869565217394
151,01586.jpg,0.416988416988417,0.5,0.5791505791505791,0.9896907216494846
170,01587.jpg,0.49980842911877393,0.5279017857142857,0.975095785440613,0.875
103,01588.jpg,0.4849206349206349,0.5502645502645502,0.9031746031746032,0.6931216931216931
15,01589.jpg,0.5,0.5552083333333333,0.890625,0.6104166666666667
187,01590.jpg,0.5,0.507,0.9,0.426
18,01591.jpg,0.49613899613899615,0.5618556701030928,0.6756756756756757,0.5051546391752577
146,01592.jpg,0.355,0.5420420420420421,0.418,0.45345345345345345
38,01593.jpg,0.495,0.5116666666666667,0.87,0.84
183,01594.jpg,0.5123046875,0.45677083333333335,0.738671875,0.5729166666666666
195,01595.jpg,0.4921875,0.48854166666666665,0.875,0.7520833333333333
163,01596.jpg,0.509090909090909,0.5303030303030303,0.9545454545454546,0.7878787878787878
120,01597.jpg,0.5110169491525424,0.501131221719457,0.8627118644067797,0.6764705882352942
111,01598.jpg,0.6063636363636363,0.5855555555555556,0.5618181818181818,0.6333333333333333
72,01599.jpg,0.5173745173745173,0.4020618556701031,0.888030888030888,0.38144329896907214
24,01600.jpg,0.50703125,0.49375,0.9203125,0.6833333333333333
121,01601.jpg,0.503125,0.3298059964726631,0.84875,0.4973544973544973
154,01602.jpg,0.5966819221967964,0.5804721030042919,0.7196796338672768,0.6845493562231759
143,01603.jpg,0.4980694980694981,0.4690721649484536,0.9034749034749034,0.7010309278350515
49,01604.jpg,0.49733333333333335,0.5287846481876333,0.8613333333333333,0.6609808102345416
72,01605.jpg,0.4749034749034749,0.46134020618556704,0.7181467181467182,0.6237113402061856
80,01606.jpg,0.5034722222222222,0.5046296296296297,0.9236111111111112,0.6851851851851852
179,01607.jpg,0.4909722222222222,0.5947916666666667,0.9097222222222222,0.6479166666666667
13,01608.jpg,0.4942084942084942,0.5077319587628866,0.9420849420849421,0.6030927835051546
18,01609.jpg,0.4434782608695652,0.4941860465116279,0.8173913043478261,0.7790697674418605
40,01610.jpg,0.49741447891805884,0.4906148867313916,0.9200477326968973,0.859546925566343
99,01611.jpg,0.471875,0.4895833333333333,0.90625,0.7458333333333333
69,01612.jpg,0.49782135076252726,0.4268292682926829,0.690631808278867,0.47735191637630664
32,01613.jpg,0.5093457943925234,0.5585106382978723,0.9158878504672897,0.7978723404255319
47,01614.jpg,0.5024271844660194,0.5722433460076045,0.9174757281553398,0.6730038022813688
52,01615.jpg,0.5058528428093646,0.585427135678392,0.8745819397993311,0.5175879396984925
83,01616.jpg,0.5002604166666667,0.5282407407407408,0.8619791666666666,0.7046296296296296
6,01617.jpg,0.5041666666666667,0.5433333333333333,0.8016666666666666,0.42
188,01618.jpg,0.5116580310880829,0.5620567375886525,0.7590673575129534,0.7553191489361702
98,01619.jpg,0.4890625,0.6283333333333333,0.673125,0.535
16,01620.jpg,0.5,0.5396825396825397,0.884,0.9206349206349206
146,01621.jpg,0.49,0.5070833333333333,0.7725,0.8425
60,01622.jpg,0.49951171875,0.5462239583333334,0.8623046875,0.4440104166666667
136,01623.jpg,0.5013888888888889,0.4820846905537459,0.9027777777777778,0.8794788273615635
29,01624.jpg,0.4241486068111455,0.5,0.6811145510835913,0.5505050505050505
156,01625.jpg,0.506875,0.4683333333333333,0.91875,0.71
121,01626.jpg,0.51328125,0.5447916666666667,0.7796875,0.69375
54,01627.jpg,0.527027027027027,0.5,0.7837837837837838,0.6717948717948717
107,01628.jpg,0.466,0.5975975975975976,0.836,0.7387387387387387
180,01629.jpg,0.5261904761904762,0.5214285714285715,0.8047619047619048,0.8809523809523809
106,01630.jpg,0.50625,0.49624765478424016,0.7325,0.8986866791744841
130,01631.jpg,0.5116666666666667,0.5008347245409015,0.8655555555555555,0.998330550918197
152,01632.jpg,0.2858361774744027,0.336104513064133,0.1689419795221843,0.42042755344418054
157,01633.jpg,0.6307692307692307,0.5880503144654088,0.5076923076923077,0.4968553459119497
160,01634.jpg,0.5,0.5519125683060109,0.96,0.7540983606557377
121,01635.jpg,0.51875,0.515625,0.828125,0.60625
86,01636.jpg,0.5046875,0.5583333333333333,0.925,0.6958333333333333
128,01637.jpg,0.5236363636363637,0.5247813411078717,0.7636363636363637,0.43731778425655976
82,01638.jpg,0.4979166666666667,0.52046783625731,0.8791666666666667,0.7134502923976608
22,01639.jpg,0.5015625,0.49166666666666664,0.871875,0.37083333333333335
12,01640.jpg,0.49264705882352944,0.6973039215686274,0.9044117647058824,0.38480392156862747
165,01641.jpg,0.50703125,0.5520094562647754,0.9046875,0.7494089834515366
126,01642.jpg,0.493,0.6754966887417219,0.934,0.543046357615894
20,01643.jpg,0.44076923076923075,0.4344262295081967,0.6661538461538462,0.5846994535519126
19,01644.jpg,0.5172727272727272,0.5328767123287671,0.7981818181818182,0.6657534246575343
83,01645.jpg,0.5107142857142857,0.5264084507042254,0.9261904761904762,0.9049295774647887
107,01646.jpg,0.416796875,0.6088541666666667,0.64140625,0.39479166666666665
54,01647.jpg,0.4922779922779923,0.49226804123711343,0.9227799227799228,0.7680412371134021
131,01648.jpg,0.5115830115830116,0.520618556701031,0.7992277992277992,0.6804123711340206
74,01649.jpg,0.5,0.49583333333333335,0.921875,0.4083333333333333
40,01650.jpg,0.5083333333333333,0.48148148148148145,0.83,0.6772486772486772
76,01651.jpg,0.421875,0.4888888888888889,0.5354166666666667,0.5388888888888889
65,01652.jpg,0.5563636363636364,0.47540983606557374,0.7709090909090909,0.7540983606557377
162,01653.jpg,0.5018181818181818,0.5245901639344263,0.96,0.7213114754098361
63,01654.jpg,0.5058639562157936,0.631074168797954,0.8928850664581705,0.520460358056266
122,01655.jpg,0.5026666666666667,0.67590618336887,0.952,0.5202558635394456
32,01656.jpg,0.47634069400630913,0.5062893081761006,0.7697160883280757,0.9874213836477987
149,01657.jpg,0.5047169811320755,0.5199089874857793,0.9252539912917271,0.8122866894197952
175,01658.jpg,0.5089686098654709,0.4746268656716418,0.9506726457399103,0.6208955223880597
130,01659.jpg,0.513125,0.5887323943661972,0.805,0.460093896713615
100,01660.jpg,0.50177304964539,0.5016666666666667,0.9184397163120568,0.89
1,01661.jpg,0.52685546875,0.5677083333333334,0.7060546875,0.578125
173,01662.jpg,0.5086551264980027,0.5227272727272727,0.9374167776298269,0.7727272727272727
27,01663.jpg,0.508,0.5476190476190477,0.984,0.6063492063492063
126,01664.jpg,0.514,0.4982078853046595,0.944,0.8817204301075269
138,01665.jpg,0.5057142857142857,0.425,0.8485714285714285,0.57
152,01666.jpg,0.735,0.7901459854014599,0.462,0.3613138686131387
146,01667.jpg,0.4947916666666667,0.4847222222222222,0.8145833333333333,0.6305555555555555
119,01668.jpg,0.36875,0.5989583333333334,0.6625,0.5479166666666667
133,01669.jpg,0.49609375,0.5145833333333333,0.9171875,0.7333333333333333
190,01670.jpg,0.504739336492891,0.5428571428571428,0.9241706161137441,0.8571428571428571
47,01671.jpg,0.5178236397748592,0.67625,0.949343339587242,0.44
33,01672.jpg,0.5012135922330098,0.5517241379310345,0.9296116504854369,0.6413793103448275
81,01673.jpg,0.49296875,0.571875,0.8109375,0.5354166666666667
167,01674.jpg,0.5126953125,0.4921875,0.673828125,0.8723958333333334
35,01675.jpg,0.5128205128205128,0.51875,0.8685897435897436,0.66875
98,01676.jpg,0.5209375,0.5520833333333334,0.879375,0.8225
44,01677.jpg,0.4675,0.51,0.82,0.6333333333333333
10,01678.jpg,0.51875,0.5041666666666667,0.6958333333333333,0.48055555555555557
64,01679.jpg,0.49609375,0.5895833333333333,0.9484375,0.6083333333333333
9,01680.jpg,0.5048828125,0.4811197916666667,0.9375,0.60546875
33,01681.jpg,0.49453125,0.6276470588235294,0.88125,0.591764705882353
83,01682.jpg,0.50625,0.49375,0.7208333333333333,0.5625
86,01683.jpg,0.5077220077220077,0.5541237113402062,0.8687258687258688,0.5412371134020618
151,01684.jpg,0.4815521628498728,0.584349593495935,0.7824427480916031,0.3394308943089431
93,01685.jpg,0.49453125,0.5211764705882352,0.9015625,0.5152941176470588
113,01686.jpg,0.4777777777777778,0.5676567656765676,0.762962962962963,0.7326732673267327
30,01687.jpg,0.49,0.556390977443609,0.82,0.6766917293233082
106,01688.jpg,0.5126666666666667,0.47867803837953093,0.752,0.8848614072494669
80,01689.jpg,0.5183333333333333,0.4711111111111111,0.93,0.4622222222222222
70,01690.jpg,0.5071428571428571,0.5241935483870968,0.7952380952380952,0.5
50,01691.jpg,0.49609375,0.5436197916666666,0.884765625,0.67578125
140,01692.jpg,0.3447265625,0.5990566037735849,0.53515625,0.3894878706199461
131,01693.jpg,0.501953125,0.484375,0.92578125,0.8567708333333334
74,01694.jpg,0.5171875,0.515625,0.95625,0.63125
131,01695.jpg,0.49613899613899615,0.5463917525773195,0.7683397683397684,0.6288659793814433
188,01696.jpg,0.5598455598455598,0.45618556701030927,0.7876447876447876,0.6030927835051546
118,01697.jpg,0.5241379310344828,0.435632183908046,0.6620689655172414,0.728735632183908
123,01698.jpg,0.6042471042471043,0.634020618556701,0.7683397683397684,0.5773195876288659
189,01699.jpg,0.5170454545454546,0.5454545454545454,0.8901515151515151,0.9090909090909091
18,01700.jpg,0.48046875,0.5291666666666667,0.8296875,0.7375
95,01701.jpg,0.56,0.44666666666666666,0.5733333333333334,0.52
60,01702.jpg,0.5034013605442177,0.546485260770975,0.6768707482993197,0.7437641723356009
46,01703.jpg,0.5295138888888888,0.4715909090909091,0.6319444444444444,0.7443181818181818
84,01704.jpg,0.5075,0.5,0.875,0.7902621722846442
3,01705.jpg,0.5025,0.6666666666666666,0.895,0.5317460317460317
7,01706.jpg,0.5,0.6071428571428571,0.905,0.626984126984127
56,01707.jpg,0.5,0.5554699537750385,0.8080194410692588,0.6024653312788906
46,01708.jpg,0.49776785714285715,0.709731543624161,0.6383928571428571,0.28523489932885904
96,01709.jpg,0.553125,0.5317647058823529,0.36875,0.4376470588235294
55,01710.jpg,0.5486666666666666,0.5399786780383795,0.8986666666666666,0.917910447761194
154,01711.jpg,0.6044921875,0.4811197916666667,0.7578125,0.7747395833333334
71,01712.jpg,0.49296875,0.7125,0.9078125,0.4375
171,01713.jpg,0.4359375,0.7104166666666667,0.7375,0.43333333333333335
26,01714.jpg,0.5,0.5365079365079365,0.9177631578947368,0.6857142857142857
13,01715.jpg,0.49921875,0.5625,0.9390625,0.65
3,01716.jpg,0.50625,0.48333333333333334,0.825,0.5875
153,01717.jpg,0.498,0.5323076923076923,0.96,0.7507692307692307
149,01718.jpg,0.4830729166666667,0.50078125,0.8984375,0.7953125
31,01719.jpg,0.5145454545454545,0.6693989071038251,0.7236363636363636,0.453551912568306
167,01720.jpg,0.50341796875,0.494140625,0.9892578125,0.60546875
96,01721.jpg,0.496875,0.4739583333333333,0.928125,0.7520833333333333
105,01722.jpg,0.5056818181818182,0.5410094637223974,0.9659090909090909,0.6971608832807571
158,01723.jpg,0.501875,0.5033333333333333,0.98625,0.5766666666666667
115,01724.jpg,0.54140625,0.684375,0.8734375,0.63125
178,01725.jpg,0.5404040404040404,0.47752808988764045,0.547979797979798,0.6269662921348315
162,01726.jpg,0.515625,0.49166666666666664,0.803125,0.5791666666666667
126,01727.jpg,0.49363636363636365,0.4505703422053232,0.8709090909090909,0.8935361216730038
156,01728.jpg,0.5328185328185329,0.48195876288659795,0.8571428571428571,0.6855670103092784
150,01729.jpg,0.5148936170212766,0.617816091954023,0.9659574468085106,0.5862068965517241
150,01730.jpg,0.4657142857142857,0.6413043478260869,0.7628571428571429,0.45169082125603865
67,01731.jpg,0.5,0.5976331360946746,0.6666666666666666,0.7337278106508875
87,01732.jpg,0.49214285714285716,0.566,0.95,0.596
13,01733.jpg,0.5243472124206069,0.5999000999000998,0.7748764996471419,0.4725274725274725
140,01734.jpg,0.5154166666666666,0.7283333333333334,0.6358333333333334,0.49
173,01735.jpg,0.492,0.62,0.864,0.344
69,01736.jpg,0.5057603686635944,0.49233128834355827,0.9193548387096774,0.6411042944785276
132,01737.jpg,0.5171875,0.5208333333333334,0.95,0.8708333333333333
134,01738.jpg,0.4594594594594595,0.5438144329896907,0.8108108108108109,0.6958762886597938
195,01739.jpg,0.4809090909090909,0.536723163841808,0.8127272727272727,0.672316384180791
155,01740.jpg,0.4976905311778291,0.5732142857142857,0.9861431870669746,0.725
139,01741.jpg,0.475,0.4594594594594595,0.742,0.7327327327327328
131,01742.jpg,0.5135135135135135,0.49226804123711343,0.9420849420849421,0.8917525773195877
80,01743.jpg,0.5087890625,0.57421875,0.94140625,0.625
144,01744.jpg,0.489344262295082,0.62,0.8508196721311475,0.6711111111111111
71,01745.jpg,0.498046875,0.53125,0.94921875,0.9348958333333334
79,01746.jpg,0.49333333333333335,0.5166666666666667,0.9244444444444444,0.45925925925925926
169,01747.jpg,0.52890625,0.50625,0.7703125,0.6916666666666667
130,01748.jpg,0.38515625,0.6502347417840375,0.5546875,0.4507042253521127
157,01749.jpg,0.45666666666666667,0.6033333333333334,0.82,0.5133333333333333
3,01750.jpg,0.50078125,0.478125,0.8421875,0.71875
53,01751.jpg,0.5,0.485,0.89,0.73
60,01752.jpg,0.5075,0.6437346437346437,0.8516666666666667,0.6093366093366094
42,01753.jpg,0.5016666666666667,0.5026737967914439,0.9966666666666667,0.8556149732620321
132,01754.jpg,0.47607421875,0.5611979166666666,0.8154296875,0.6953125
13,01755.jpg,0.5019305019305019,0.5103092783505154,0.9498069498069498,0.5670103092783505
160,01756.jpg,0.5772327964860908,0.2623697916666667,0.4019033674963397,0.4127604166666667
38,01757.jpg,0.5166666666666667,0.6170634920634921,0.7888888888888889,0.6626984126984127
114,01758.jpg,0.5,0.6072916666666667,0.996875,0.7854166666666667
181,01759.jpg,0.5183333333333333,0.5222222222222223,0.8833333333333333,0.5822222222222222
123,01760.jpg,0.5141509433962265,0.449685534591195,0.6698113207547169,0.5094339622641509
183,01761.jpg,0.4953125,0.471875,0.91875,0.83125
12,01762.jpg,0.371875,0.7745833333333333,0.7425,0.3825
175,01763.jpg,0.46166666666666667,0.5919689119170984,0.5766666666666667,0.5518134715025906
149,01764.jpg,0.5123076923076924,0.680327868852459,0.7815384615384615,0.6284153005464481
111,01765.jpg,0.48455598455598453,0.5154639175257731,0.5366795366795367,0.6185567010309279
90,01766.jpg,0.3472,0.3976982097186701,0.6304,0.6265984654731458
11,01767.jpg,0.5272727272727272,0.5157142857142857,0.7490909090909091,0.42
9,01768.jpg,0.509375,0.5979166666666667,0.9375,0.575
148,01769.jpg,0.46979166666666666,0.4666666666666667,0.66875,0.5666666666666667
47,01770.jpg,0.49666666666666665,0.6023454157782516,0.764,0.5266524520255863
156,01771.jpg,0.5346975088967971,0.47387173396674587,0.9270462633451957,0.6959619952494062
39,01772.jpg,0.5440140845070423,0.5536723163841808,0.8415492957746479,0.632768361581921
108,01773.jpg,0.49333333333333335,0.6333333333333333,0.94,0.6533333333333333
195,01774.jpg,0.4877892030848329,0.5522260273972602,0.9061696658097687,0.6797945205479452
31,01775.jpg,0.503125,0.5109375,0.959375,0.796875
175,01776.jpg,0.3641666666666667,0.61875,0.565,0.3525
101,01777.jpg,0.42350746268656714,0.5555555555555556,0.6007462686567164,0.695906432748538
22,01778.jpg,0.48515625,0.6161971830985915,0.8578125,0.7676056338028169
112,01779.jpg,0.44189453125,0.5479351032448377,0.8330078125,0.5619469026548672
168,01780.jpg,0.4,0.7014925373134329,0.5466666666666666,0.5756929637526652
117,01781.jpg,0.50625,0.528169014084507,0.921875,0.7089201877934272
17,01782.jpg,0.5181102362204725,0.42244224422442245,0.8850393700787401,0.7854785478547854
15,01783.jpg,0.511,0.4157142857142857,0.866,0.58
95,01784.jpg,0.49453551912568305,0.49508196721311476,0.9475409836065574,0.5879781420765028
73,01785.jpg,0.48841698841698844,0.5747422680412371,0.806949806949807,0.4381443298969072
10,01786.jpg,0.52109375,0.5165094339622641,0.6859375,0.7169811320754716
123,01787.jpg,0.5093457943925234,0.5875,0.8130841121495327,0.525
88,01788.jpg,0.5067567567567568,0.5333333333333333,0.8918918918918919,0.8222222222222222
87,01789.jpg,0.45,0.5260416666666666,0.853125,0.70625
113,01790.jpg,0.48671875,0.5610328638497653,0.8328125,0.7417840375586855
170,01791.jpg,0.5096404377279833,0.4981481481481482,0.9775924960917144,0.8888888888888888
39,01792.jpg,0.4717472118959108,0.49803149606299213,0.8780669144981412,0.9435695538057742
116,01793.jpg,0.5115830115830116,0.5463917525773195,0.9613899613899614,0.711340206185567
178,01794.jpg,0.48933333333333334,0.4608540925266904,0.672,0.36298932384341637
78,01795.jpg,0.50537109375,0.419921875,0.9560546875,0.7174479166666666
78,01796.jpg,0.5449438202247191,0.5248618784530387,0.6821829855537721,0.7790055248618785
154,01797.jpg,0.49765625,0.5015625,0.9171875,0.884375
171,01798.jpg,0.4678260869565217,0.5951276102088167,0.7895652173913044,0.45707656612529
84,01799.jpg,0.4863481228668942,0.6795454545454546,0.6177474402730375,0.40454545454545454
124,01800.jpg,0.51171875,0.559375,0.8765625,0.7145833333333333
95,01801.jpg,0.48846153846153845,0.5335051546391752,0.8615384615384616,0.8092783505154639
76,01802.jpg,0.5133333333333333,0.5444444444444444,0.96,0.7155555555555555
13,01803.jpg,0.4975,0.44166666666666665,0.705,0.5633333333333334
93,01804.jpg,0.4759375,0.6058333333333333,0.905625,0.655
15,01805.jpg,0.49833333333333335,0.5794117647058824,0.8966666666666666,0.7235294117647059
54,01806.jpg,0.5057915057915058,0.5438144329896907,0.9343629343629344,0.4484536082474227
34,01807.jpg,0.5025906735751295,0.7145390070921985,0.9326424870466321,0.4716312056737589
75,01808.jpg,0.515625,0.51953125,0.87109375,0.6927083333333334
177,01809.jpg,0.4729299363057325,0.6073170731707317,0.821656050955414,0.4585365853658537
21,01810.jpg,0.4984375,0.6927083333333334,0.93125,0.3729166666666667
52,01811.jpg,0.40166666666666667,0.5551378446115288,0.41,0.40852130325814534
59,01812.jpg,0.5185546875,0.4375,0.92578125,0.7083333333333334
155,01813.jpg,0.466,0.7194444444444444,0.608,0.4111111111111111
194,01814.jpg,0.443359375,0.6106770833333334,0.86328125,0.5546875
54,01815.jpg,0.4782608695652174,0.5081967213114754,0.855072463768116,0.7650273224043715
78,01816.jpg,0.5206611570247934,0.527,0.7355371900826446,0.686
52,01817.jpg,0.5097826086956522,0.48392282958199356,0.8804347826086957,0.8778135048231511
46,01818.jpg,0.4931972789115646,0.5012787723785166,0.9013605442176871,0.6854219948849105
8,01819.jpg,0.5365384615384615,0.5876288659793815,0.9038461538461539,0.6391752577319587
164,01820.jpg,0.509765625,0.5517464424320828,0.84765625,0.500646830530401
29,01821.jpg,0.46944444444444444,0.45092592592592595,0.7455555555555555,0.42407407407407405
139,01822.jpg,0.4984,0.4700854700854701,0.9232,0.8205128205128205
